Unique ID	Name	Color	Pitch	Cost	Power	Defense	Health	Intelligence	Arcane	Types	Traits	Card Keywords	Abilities and Effects	Ability and Effect Keywords	Granted Keywords	Removed Keywords	Interacts with Keywords	Functional Text	Type Text	Card Played Horizontally	Blitz Legal	CC Legal	Commoner Legal	LL Legal
KGHgthGPrb9MNrPpNKRpP	Hadron Collider	Yellow	2	1						Mechanologist, Action, Item		Crank					Boost	"**Crank**

This enters the arena with 3 steam counters. At the start of your turn, destroy this unless you remove a steam counter from it.

When you **boost** an attack, destroy this. If you do, the attack gets +X{p}, where X is the number of steam counters on this."	Mechanologist Action - Item	False	True	True	True	True
CPgdwbjRGNNfKrgPn6ngL	Hadron Collider	Blue	3	1						Mechanologist, Action, Item		Crank					Boost	"**Crank**

This enters the arena with 2 steam counters. At the start of your turn, destroy this unless you remove a steam counter from it.

When you **boost** an attack, destroy this. If you do, the attack gets +X{p}, where X is the number of steam counters on this."	Mechanologist Action - Item	False	True	True	True	True
rWqFtWTCDnrgzPJthDHkR	Hala Goldenhelm					3				Warrior, Mentor					Go again			"While Hala is face down in arsenal, at the start of your turn, you may turn her face up.

While Hala is face up in arsenal, whenever a sword attack you control hits, it gains **go again** and put a lesson counter on Hala. Then if there are 2 or more lesson counters on Hala, banish her, search your deck for Glistening Steelblade, put it face up in arsenal, and shuffle."	Warrior Mentor	False	True	False	False	False
FQFkLFgp9pJqdd8mQkJTQ	Hala, Bladesaint of the Vow						40	4		Warrior, Hero			Action	Sharpen, Go again				**Action** - {r}{r}{r}, {t}: **Sharpen** target sword you control. **Go again**	Warrior Hero	False	False	True	False	True
phPFrDkRwGDrqrwq8M8T6	Halo of Illumination					0				Light, Equipment, Head		Spellvoid 2	Instant					"**Instant** - {r}, destroy Halo of Illumination: Put a card from your hand into your hero's soul. If it's a Light card, draw a card.

**Spellvoid 2**"	Light Equipment - Head	False	True	True	True	True
ghPKp8NCBqQNbKLGpqkGM	Halo of Lumina Light									Light, Illusionist, Equipment, Head		Spellvoid 2						"When this is destroyed, you may put a yellow aura from your banished zone into the arena.

**Spellvoid 2**"	Light Illusionist Equipment - Head	False	True	True	False	True
DLCqPPF6cRwMCgdhRBj6F	Hammer of Havenhold				3					Guardian, Weapon, Hammer, 1H			Once per Turn Action	Attack				"**Once per Turn Action** - {r}{r}{r}: **Attack**

If you have a Chivalry in your pitch zone, this gets +1{p}."	Guardian Weapon - Hammer (1H)	False	True	True	True	True
mTpzzz7FRDn6pfwQkQtRw	Hammerhead, Harpoon Cannon									Pirate, Ranger, Weapon, Bow, Cannon, 2H			Action	Go again	Overpower			**Action** - {r}{r}{r}{r}, {t}: Your next arrow attack this turn gets +4{p}. If it has harpoon in its name, it gets **overpower**. **Go again**	Pirate Ranger Weapon - Bow Cannon (2H)	False	True	True	True	True
9kGkjgLHrhWqGFhfh9h8f	Hamstring Shot	Red	1	1	5	3				Ranger, Action, Arrow, Attack								If Hamstring Shot hits a hero, their first attack during their next turn costs an additional {r}.	Ranger Action - Arrow Attack	False	True	True	True	True
WchNMmcctDfbrfJDpMTC8	Hamstring Shot	Yellow	2	1	4	3				Ranger, Action, Arrow, Attack								If Hamstring Shot hits a hero, their first attack during their next turn costs an additional {r}.	Ranger Action - Arrow Attack	False	True	True	True	True
ftMMhmgB7L8mJ7zNR7TMR	Hamstring Shot	Blue	3	1	3	3				Ranger, Action, Arrow, Attack								If Hamstring Shot hits a hero, their first attack during their next turn costs an additional {r}.	Ranger Action - Arrow Attack	False	True	True	True	True
TbNWLjgL9QKkCMf7FJR6p	Hanabi Blaster				5					Mechanologist, Weapon, Gun, 2H		Overpower	Once per Turn Action	Attack			Boost	"**Once per Turn Action** - Remove 2 steam counters from Hanabi Blaster: **Atttack**

**Overpower**

The third time you play a card with **boost** each turn, put a steam counter on Hanabi Blaster."	Mechanologist Weapon - Gun (2H)	False	True	True	False	True
pBBtgw6Ft8RrfLHrjnnp6	Hand Behind the Pen	Red	1	2	6	2				Generic, Action, Attack								When this hits a hero, turn a card in their arsenal face-up, then banish a non-attack action card from their arsenal.	Generic Action - Attack	False	True	True	False	True
8qzF9KbHtkNHpGzpdGWhk	Hand of Vengeance					1				Draconic, Equipment, Arms		Blade Break	Attack Reaction					"**Attack Reaction** - Destroy this: Target attack that is attacking Arakni gets +1{p}.

**Blade Break**"	Draconic Equipment - Arms	False	True	True	True	True
6j78cmbzJ6RkG9FKBgfp9	Hard Knuckle					0				Generic, Equipment, Arms								When you play an attack action card, you may destroy this. If you do, the attack gets +1{p}.	Generic Equipment - Arms	False	True	True	True	True
gTNzqJLcQhkLkhBwKrpBQ	Harmonized Kodachi				1					Ninja, Weapon, Dagger, 1H		Go again	Once per Turn Action	Attack				"**Once per Turn Action** - {r}: **Attack**

If you have a card in your pitch zone with cost 0, this card's attacks get **go again**."	Ninja Weapon - Dagger (1H)	False	True	True	True	True
8DknMpTdzFbMdjpRhkWLm	Harmony of the Hunt	Red	1	1	3	2				Mystic, Ninja, Action, Attack		Go again						"When this attacks, if you've pitched a blue card this turn, create a Crouching Tiger in your hand.

**Go again**"	Mystic Ninja Action - Attack	False	True	True	True	True
6mDWM8jqfRP6NNLrcNjtQ	Harmony of the Hunt	Yellow	2	1	2	2				Mystic, Ninja, Action, Attack		Go again						"When this attacks, if you've pitched a blue card this turn, create a Crouching Tiger in your hand.

**Go again**"	Mystic Ninja Action - Attack	False	True	True	True	True
96qhpHbkmGTNFKQNjFrwq	Harmony of the Hunt	Blue	3	1	1	2				Mystic, Ninja, Action, Attack		Go again						"When this attacks, if you've pitched a blue card this turn, create a Crouching Tiger in your hand.

**Go again**"	Mystic Ninja Action - Attack	False	True	True	True	True
mnBtJdtHfCCzLtdkbJqKz	Harness Lightning	Red	1	0		2			3	Elemental, Runeblade, Action		Lightning Flow						**Lightning Flow** - If you've played a Lightning card this turn, deal 3 arcane damage to target hero.	Elemental Runeblade Action	False	True	True	False	True
FrLnt7LBFzJbWTFFWhWQj	Harness Lightning	Yellow	2	0		2			2	Elemental, Runeblade, Action		Lightning Flow						**Lightning Flow** - If you've played a Lightning card this turn, deal 2 arcane damage to target hero.	Elemental Runeblade Action	False	True	True	False	True
h9NHN8tRGcW6BtF98DJqM	Harvest Season	Red	1	1		2				Earth, Action, Aura		Go again						"**Go again**

At the beginning of your action phase, destroy this, then gain 3{h}."	Earth Action - Aura	False	True	True	True	True
7Dzp8kPW6kJPj7tQKL79w	Harvest Season	Yellow	2	1		2				Earth, Action, Aura		Go again						"**Go again**

At the beginning of your action phase, destroy this, then gain 2{h}."	Earth Action - Aura	False	True	True	True	True
Lq8ktfMh6MPDknk8jGRzr	Harvest Season	Blue	3	1		2				Earth, Action, Aura		Go again						"**Go again**

At the beginning of your action phase, destroy this, then gain 1{h}."	Earth Action - Aura	False	True	True	True	True
99B9LdcMnLqBhwjQmrHRG	Hatchet of Body				2					Warrior, Weapon, Axe, 1H			Once per Turn Action	Attack				"**Once per Turn Action** - {r}: **Attack**

Whenever you attack with Hatchet of Body, if Hatchet of Mind was the last attack this turn, Hatchet of Body gains +1{p} until end of turn."	Warrior Weapon - Axe (1H)	False	True	True	True	True
TCDKdFdzFT6nJnBBRbCLL	Hatchet of Mind				2					Warrior, Weapon, Axe, 1H			Once per Turn Action	Attack				"**Once per Turn Action** - {r}: **Attack**

Whenever you attack with Hatchet of Mind, if Hatchet of Body was the last attack this turn, Hatchet of Mind gains +1{p} until end of turn."	Warrior Weapon - Axe (1H)	False	True	True	True	True
qp7f9b6WNBmRWJfPbKtDm	Haunting Rendition	Red	1			4				Runeblade, Block			Instant					**Instant** - Discard this: Prevent the next 2 damage that would be dealt to you this turn. The first time you prevent damage this way, create a Runechant token.	Runeblade Block	False	True	True	False	True
6t8mpJGpHNQ9MKNrm99pr	Haunting Specter	Red	1	2		2				Illusionist, Action, Aura		Ward 4						"When this leaves the arena, create a Spectral Shield token, then if you control no other Illusionist auras, put a +1{p} counter on it.

**Ward 4**"	Illusionist Action - Aura	False	True	True	False	True
GTj8JGDq7LfKj8HjpNhmn	Haunting Specter	Yellow	2	2		2				Illusionist, Action, Aura		Ward 3						"When this leaves the arena, create a Spectral Shield token, then if you control no other Illusionist auras, put a +1{p} counter on it.

**Ward 3**"	Illusionist Action - Aura	False	True	True	False	True
CpfKgC8NJWLbMkhzFqQ8g	Haunting Specter	Blue	3	2		2				Illusionist, Action, Aura		Ward 2						"When this leaves the arena, create a Spectral Shield token, then if you control no other Illusionist auras, put a +1{p} counter on it.

**Ward 2**"	Illusionist Action - Aura	False	True	True	False	True
FHdcQjB7mGbTgzJnmPmhc	Havoc Wrap					1				Chaos, Equipment, Chest		Battleworn	Action	Go again				"**Action** - {t}: **Go again**

If this is tapped, cards cost {r} less to play, this doesn't untap during the end phase, and this gets ""At the start of your turn, destroy this.""

**Battleworn**"	Chaos Equipment - Chest	False	True	True	False	True
RFRrT7hMB7bMJ9jcjzJgj	Haze Bending	Blue	3	0		2				Illusionist, Action, Aura		Spectra	Once per Turn Effect					"**Once per Turn Effect** - Whenever Haze Bending or another Illusionist non-token aura you control is destroyed, create a Spectral Shield token.

**Spectra**"	Illusionist Action - Aura	False	True	True	False	True
LngwQzcgtkJQfCQ7PkP9h	Haze Shelter	Red	1	2						Mystic, Illusionist, Instant, Aura		Ward X						**Ward X**, where X is 4 if you've pitched a blue card this turn, otherwise X is 1.	Mystic Illusionist Instant - Aura	False	True	True	True	True
DpC7pdbKCcfcgDRCNHkch	Haze Shelter	Yellow	2	2						Mystic, Illusionist, Instant, Aura		Ward X						**Ward X**, where X is 3 if you've pitched a blue card this turn, otherwise X is 1.	Mystic Illusionist Instant - Aura	False	True	True	True	True
CGJMGJrWtt9qWQ6zfJHWK	Haze Shelter	Blue	3	2						Mystic, Illusionist, Instant, Aura		Ward X						**Ward X**, where X is 2 if you've pitched a blue card this turn, otherwise X is 1.	Mystic Illusionist Instant - Aura	False	True	True	True	True
JtCMThrjDDLjGmBbCcpWc	Head Jab	Red	1	0	3	2				Ninja, Action, Attack		Go again						**Go again**	Ninja Action - Attack	False	True	True	True	True
CwHzMDBNQRNdWpMc7phMr	Head Jab	Yellow	2	0	2	2				Ninja, Action, Attack		Go again						**Go again**	Ninja Action - Attack	False	True	True	True	True
CbngjC9FTFNdmTGT7ddCT	Head Jab	Blue	3	0	1	2				Ninja, Action, Attack		Go again						**Go again**	Ninja Action - Attack	False	True	True	True	True
p8tbQ7KL7G8RwQTtdKnNH	Head Leads the Tail	Red	1	1	3	2				Ninja, Action, Attack		Go again						"When this attacks, name another card. Attack action cards with that name have +1{p} this combat chain.

**Go again**"	Ninja Action - Attack	False	True	True	False	True
KjdKWBHLWtqdF66zPzRwG	Head Shot	Red	1	1	4	3				Ranger, Action, Arrow, Attack								When this is put into your arsenal face up, it gains +2{p} until end of turn.	Ranger Action - Arrow Attack	False	True	True	True	True
cDJpRqfcbpFm8NjnhDfCw	Head Shot	Yellow	2	1	3	3				Ranger, Action, Arrow, Attack								When this is put into your arsenal face up, it gains +2{p} until end of turn.	Ranger Action - Arrow Attack	False	True	True	True	True
zNgcmTJjnWHfGKcLmPw8G	Head Shot	Blue	3	1	2	3				Ranger, Action, Arrow, Attack								When this is put into your arsenal face up, it gains +2{p} until end of turn.	Ranger Action - Arrow Attack	False	True	True	True	True
Pm8jQMDcJhBnT8wj6rwFD	Head Stone					1				Necromancer, Equipment, Head		Battleworn						"**Instant** - Destroy this: Destroy the top card of your deck.

**Battleworn**"	Necromancer Equipment - Head	False	True	True	True	True
WgJjBtrhDPDrQgnzTtqCT	Headbutt	Blue	3	4	6	3				Guardian, Action, Attack		Crush						"This can't be defended by non-head equipment.

If you have a head equipped and the defending hero doesn't, this gets +1{p}.

**Crush** - When this deals 4 or more damage to a hero, put a -1{d} counter on a head they have equipped, then if it has 0{d}, destroy it."	Guardian Action - Attack	False	True	True	False	True
BB7nwJkKWfznpRkt6gcCF	Headliner Helm					*				Generic, Equipment, Head		Blade Break						"Headliner Helm's {d} is equal to the number of opposing heroes with greater {h} than you.

**Blade Break**"	Generic Equipment - Head	False	True	True	True	True
hwFjtcMfQHTbj6whzfhk6	Healing Balm	Red	1	0		2				Generic, Action								Gain 3{h}	Generic Action	False	True	True	True	True
z6Ltnt69ChWMCDBTTdWkL	Healing Balm	Yellow	2	0		2				Generic, Action								Gain 2{h}	Generic Action	False	True	True	True	True
PdKcNzJNPJgpcF9TTCqm6	Healing Balm	Blue	3	0		2				Generic, Action								Gain 1{h}	Generic Action	False	True	True	True	True
mRhKjfhKd6K6DPB8f6Twg	Healing Potion	Blue	3	0						Generic, Action, Item			Action	Go again				**Action** - Destroy this: Gain 2{h}. **Go again**	Generic Action - Item	False	True	True	False	True
PDhbcdqqj7T9HJhGwTwCQ	Heart Wrencher	Red	1	0	3	3				Mechanologist, Action, Wrench, Attack		Boost						**Boost**	Mechanologist Action - Wrench Attack	False	True	True	True	True
bQHRKzBGCWzR8JQnHRKqc	Heart Wrencher	Yellow	2	0	2	3				Mechanologist, Action, Wrench, Attack		Boost						**Boost**	Mechanologist Action - Wrench Attack	False	True	True	True	True
GCMJTNF9q7MkjqWGc6zQd	Heart Wrencher	Blue	3	0	1	3				Mechanologist, Action, Wrench, Attack		Boost						**Boost**	Mechanologist Action - Wrench Attack	False	True	True	True	True
pBpLPQ7kg6mkBpNMMPdCD	Heart of Fyendal	Blue	3							Generic, Resource, Gem		Legendary						"**Legendary**

When you pitch Heart of Fyendal, if you have less {h} than an opposing hero, gain 1{h}."	Generic Resource - Gem	False	True	True	False	True
PpQBJwQCfFrHzKM9TkcbD	Heart of Ice					1				Ice, Equipment, Chest		Arcane Barrier 1, Blade Break	Once per Turn Action	Go again				"**Once per Turn Action** - {r}: Cards and activated abilities cost opposing heroes additional {r} this turn. **Go again**

**Arcane Barrier 1**

**Blade Break**"	Ice Equipment - Chest	False	True	True	False	True
CkRKLHpzHJLkmDdBFJCwM	Heart of Vengeance					1				Draconic, Equipment, Chest		Blade Break	Instant					"**Instant** - Destroy this: Your next attack this turn that targets Arakni costs {r} less to play or activate.

**Blade Break**"	Draconic Equipment - Chest	False	True	True	True	True
h7NLHrBf7dNmKLN8zqRLn	Heart-throb					0				Bard, Equipment, Chest			Action	Go again				**Action** - Destroy this: Each hero creates a Vigor token.  **Go again**	Bard Equipment - Chest	False	True	True	True	True
rQ7rcfpMdHMcLkTqtnfHz	Heartbeat of Candlehold	Blue	3	1		3				Earth, Wizard, Action		Verdance Specialization, Go again						"**Verdance Specialization**

Gain 1{h}. Gain 1{h}. Gain 1{h}.

**Go again**"	Earth Wizard Action	False	True	True	False	True
666mgFjKrrLQhdkpGzNzf	Heartened Cross Strap					0				Generic, Equipment, Chest			Action	Go again				**Action** - Destroy this: The next attack action card you play this turn costs {r}{r} less to play. **Go again**	Generic Equipment - Chest	False	True	True	True	True
8KcHGzJF7JBb67qmjgNMb	Hearty Block	Red	1			3				Guardian, Warrior, Block								When this defends, if you control a Vigor token, gain 1{h}.	Guardian / Warrior Block	False	True	True	False	True
